,Date,Close,Pre_Day_Cls,Dif_Btw_Day,Per_Change,Volume
537,7/10/2014,64.87,64.97,-0.1,-0.15,44422000
538,7/11/2014,66.34,64.87,1.47,2.27,39212000
539,7/14/2014,67.9,66.34,1.56,2.35,38537000
540,7/15/2014,67.17,67.9,-0.73,-1.08,44213200
541,7/16/2014,67.66,67.17,0.49,0.73,29541600
542,7/17/2014,66.41,67.66,-1.25,-1.85,38188000
543,7/18/2014,68.42,66.41,2.01,3.03,42456000
544,7/21/2014,69.4,68.42,0.98,1.43,49539000
545,7/22/2014,69.27,69.4,-0.13,-0.19,40398000
546,7/23/2014,71.29,69.27,2.02,2.92,78435000
547,7/24/2014,74.98,71.29,3.69,5.18,124168000
548,7/25/2014,75.19,74.98,0.21,0.28,45917000
549,7/28/2014,74.92,75.19,-0.27,-0.36,41725000
550,7/29/2014,73.71,74.92,-1.21,-1.62,41324000
551,7/30/2014,74.68,73.71,0.97,1.32,36853000
552,7/31/2014,72.65,74.68,-2.03,-2.72,43992000
553,8/1/2014,72.36,72.65,-0.29,-0.4,43535000
554,8/4/2014,73.51,72.36,1.15,1.59,30777000
555,8/5/2014,72.69,73.51,-0.82,-1.12,34986000
556,8/6/2014,72.47,72.69,-0.22,-0.3,30986000
557,8/7/2014,73.17,72.47,0.7,0.97,38141000
558,8/8/2014,73.06,73.17,-0.11,-0.15,27202000
559,8/11/2014,73.44,73.06,0.38,0.52,24591000
560,8/12/2014,72.83,73.44,-0.61,-0.83,27419000
561,8/13/2014,73.77,72.83,0.94,1.29,29266000
562,8/14/2014,74.3,73.77,0.53,0.72,22207000
563,8/15/2014,73.63,74.3,-0.67,-0.9,38846600
564,8/18/2014,74.59,73.63,0.96,1.3,23974000
565,8/19/2014,75.29,74.59,0.7,0.94,26679000
566,8/20/2014,74.81,75.29,-0.48,-0.64,22917000
567,8/21/2014,74.57,74.81,-0.24,-0.32,20102000
568,8/22/2014,74.57,74.57,0,0,20897000
569,8/25/2014,75.02,74.57,0.45,0.6,19734000
570,8/26/2014,75.96,75.02,0.94,1.25,23993000
571,8/27/2014,74.63,75.96,-1.33,-1.75,36323000
572,8/28/2014,73.86,74.63,-0.77,-1.03,21947000
573,8/29/2014,74.82,73.86,0.96,1.3,26241000
574,9/2/2014,76.68,74.82,1.86,2.49,34979000
575,9/3/2014,75.83,76.68,-0.85,-1.11,32389000
576,9/4/2014,75.95,75.83,0.12,0.16,26676000
577,9/5/2014,77.26,75.95,1.31,1.72,29476000
578,9/8/2014,77.89,77.26,0.63,0.82,28183000
579,9/9/2014,76.67,77.89,-1.22,-1.57,28882000
580,9/10/2014,77.43,76.67,0.76,0.99,29909000
581,9/11/2014,77.92,77.43,0.49,0.63,32219000
582,9/12/2014,77.48,77.92,-0.44,-0.56,26676800
583,9/15/2014,74.58,77.48,-2.9,-3.74,49679000
584,9/16/2014,76.08,74.58,1.5,2.01,37742000
585,9/17/2014,76.43,76.08,0.35,0.46,28693000
586,9/18/2014,77,76.43,0.57,0.75,23031000
587,9/19/2014,77.91,77,0.91,1.18,76671000
588,9/22/2014,76.8,77.91,-1.11,-1.42,31961000
589,9/23/2014,78.29,76.8,1.49,1.94,36814000
590,9/24/2014,78.54,78.29,0.25,0.32,30680000
591,9/25/2014,77.22,78.54,-1.32,-1.68,37533000
592,9/26/2014,78.79,77.22,1.57,2.03,28872000
593,9/29/2014,79,78.79,0.21,0.27,34031000
594,9/30/2014,79.04,79,0.04,0.05,35899000
595,10/1/2014,76.55,79.04,-2.49,-3.15,55090000
596,10/2/2014,77.08,76.55,0.53,0.69,36488000
597,10/3/2014,77.44,77.08,0.36,0.47,23340000
598,10/6/2014,77.56,77.44,0.12,0.15,25729000
599,10/7/2014,76.29,77.56,-1.27,-1.64,25317000
600,10/8/2014,77.52,76.29,1.23,1.61,32976000
601,10/9/2014,75.91,77.52,-1.61,-2.08,32487000
602,10/10/2014,72.91,75.91,-3,-3.95,52146000
603,10/13/2014,72.99,72.91,0.08,0.11,43938000
604,10/14/2014,73.59,72.99,0.6,0.82,50299000
605,10/15/2014,73.21,73.59,-0.38,-0.52,61528000
606,10/16/2014,72.63,73.21,-0.58,-0.79,53529000
607,10/17/2014,75.95,72.63,3.32,4.57,76342000
608,10/20/2014,76.95,75.95,1,1.32,34701000
609,10/21/2014,78.69,76.95,1.74,2.26,32252000
610,10/22/2014,78.37,78.69,-0.32,-0.41,41862000
611,10/23/2014,80.04,78.37,1.67,2.13,35056000
612,10/24/2014,80.67,80.04,0.63,0.79,32248000
613,10/27/2014,80.28,80.67,-0.39,-0.48,30169000
614,10/28/2014,80.77,80.28,0.49,0.61,74212000
615,10/29/2014,75.86,80.77,-4.91,-6.08,106120000
616,10/30/2014,74.11,75.86,-1.75,-2.31,83270000
617,10/31/2014,74.99,74.11,0.88,1.19,44544000
618,11/3/2014,73.88,74.99,-1.11,-1.48,40727000
619,11/4/2014,75.76,73.88,1.88,2.54,39326000
620,11/5/2014,74.83,75.76,-0.93,-1.23,35913000
621,11/6/2014,75.26,74.83,0.43,0.57,21383000
622,11/7/2014,75.6,75.26,0.34,0.45,20774000
623,11/10/2014,75,75.6,-0.6,-0.79,21575100
624,11/11/2014,74.61,75,-0.39,-0.52,18715700
625,11/12/2014,74.72,74.61,0.11,0.15,26536600
626,11/13/2014,74.25,74.72,-0.47,-0.63,26448500
627,11/14/2014,74.88,74.25,0.63,0.85,19476900
628,11/17/2014,74.24,74.88,-0.64,-0.85,28701200
629,11/18/2014,74.34,74.24,0.1,0.13,20690500
630,11/19/2014,73.33,74.34,-1.01,-1.36,25441200
631,11/20/2014,73.6,73.33,0.27,0.37,19154900
632,11/21/2014,73.75,73.6,0.15,0.2,23060400
633,11/24/2014,74.01,73.75,0.26,0.35,22103800
634,11/25/2014,75.63,74.01,1.62,2.19,32250200
635,11/26/2014,77.62,75.63,1.99,2.63,32695300
636,11/28/2014,77.7,77.62,0.08,0.1,15992000
637,12/1/2014,75.1,77.7,-2.6,-3.35,31789900
638,12/2/2014,75.46,75.1,0.36,0.48,16773900
639,12/3/2014,74.88,75.46,-0.58,-0.77,16689900
640,12/4/2014,75.24,74.88,0.36,0.48,14362800
641,12/5/2014,76.36,75.24,1.12,1.49,24306400
642,12/8/2014,76.52,76.36,0.16,0.21,25733900
643,12/9/2014,76.84,76.52,0.32,0.42,25358600
644,12/10/2014,76.18,76.84,-0.66,-0.86,32210500
645,12/11/2014,77.73,76.18,1.55,2.03,33462100
646,12/12/2014,77.83,77.73,0.1,0.13,28091600
647,12/15/2014,76.99,77.83,-0.84,-1.08,29396500
648,12/16/2014,74.69,76.99,-2.3,-2.99,31554600
649,12/17/2014,76.11,74.69,1.42,1.9,29203900
650,12/18/2014,78.4,76.11,2.29,3.01,34222100
651,12/19/2014,79.88,78.4,1.48,1.89,43335000
652,12/22/2014,81.45,79.88,1.57,1.97,31395800
653,12/23/2014,80.61,81.45,-0.84,-1.03,19865800
654,12/24/2014,80.77,80.61,0.16,0.2,7685500
655,12/26/2014,80.78,80.77,0.01,0.01,10647400
656,12/29/2014,80.02,80.78,-0.76,-0.94,14134700
657,12/30/2014,79.22,80.02,-0.8,-1,14370800
658,12/31/2014,78.02,79.22,-1.2,-1.51,19935400
659,1/2/2015,78.45,78.02,0.43,0.55,18177500
660,1/5/2015,77.19,78.45,-1.26,-1.61,26452200
661,1/6/2015,76.15,77.19,-1.04,-1.35,27399300
662,1/7/2015,76.15,76.15,0,0,22045300
663,1/8/2015,78.18,76.15,2.03,2.67,23961000
664,1/9/2015,77.74,78.18,-0.44,-0.56,21157000
665,1/12/2015,76.72,77.74,-1.02,-1.31,19190200
666,1/13/2015,76.45,76.72,-0.27,-0.35,25179600
667,1/14/2015,76.28,76.45,-0.17,-0.22,25918600
668,1/15/2015,74.05,76.28,-2.23,-2.92,34134000
669,1/16/2015,75.18,74.05,1.13,1.53,21791500
670,1/20/2015,76.24,75.18,1.06,1.41,22821600
671,1/21/2015,76.74,76.24,0.5,0.66,25096700
672,1/22/2015,77.65,76.74,0.91,1.19,19519500
673,1/23/2015,77.83,77.65,0.18,0.23,16746500
674,1/26/2015,77.5,77.83,-0.33,-0.42,19260800
675,1/27/2015,75.78,77.5,-1.72,-2.22,20110000
676,1/28/2015,76.24,75.78,0.46,0.61,53306400
677,1/29/2015,78,76.24,1.76,2.31,61293500
678,1/30/2015,75.91,78,-2.09,-2.68,42649500
679,2/2/2015,74.99,75.91,-0.92,-1.21,41955300
680,2/3/2015,75.4,74.99,0.41,0.55,26957700
681,2/4/2015,75.63,75.4,0.23,0.31,20277400
682,2/5/2015,75.61,75.63,-0.02,-0.03,15062600
683,2/6/2015,74.47,75.61,-1.14,-1.51,21211000
684,2/9/2015,74.44,74.47,-0.03,-0.04,16194300
685,2/10/2015,75.19,74.44,0.75,1.01,15811300
686,2/11/2015,76.51,75.19,1.32,1.76,20877400
687,2/12/2015,76.23,76.51,-0.28,-0.37,17235000
688,2/13/2015,75.74,76.23,-0.49,-0.64,18621900
689,2/17/2015,75.6,75.74,-0.14,-0.18,25254400
690,2/18/2015,76.71,75.6,1.11,1.47,22426400
691,2/19/2015,79.42,76.71,2.71,3.53,45851200
692,2/20/2015,79.9,79.42,0.48,0.6,36931700
693,2/23/2015,78.84,79.9,-1.06,-1.33,24139100
694,2/24/2015,78.45,78.84,-0.39,-0.49,18897100
695,2/25/2015,79.56,78.45,1.11,1.41,25593800
696,2/26/2015,80.41,79.56,0.85,1.07,31111900
697,2/27/2015,78.97,80.41,-1.44,-1.79,30739200
698,3/2/2015,79.75,78.97,0.78,0.99,21662500
699,3/3/2015,79.6,79.75,-0.15,-0.19,18635000
700,3/4/2015,80.9,79.6,1.3,1.63,28126700
701,3/5/2015,81.21,80.9,0.31,0.38,27825700
702,3/6/2015,80.01,81.21,-1.2,-1.48,24488600
703,3/9/2015,79.44,80.01,-0.57,-0.71,18925100
704,3/10/2015,77.55,79.44,-1.89,-2.38,23067100
705,3/11/2015,77.57,77.55,0.02,0.03,20215700
706,3/12/2015,78.93,77.57,1.36,1.75,16093300
707,3/13/2015,78.05,78.93,-0.88,-1.11,18557300
708,3/16/2015,78.07,78.05,0.02,0.03,19305400
709,3/17/2015,79.36,78.07,1.29,1.65,22170000
710,3/18/2015,80.91,79.36,1.55,1.95,36912400
711,3/19/2015,82.75,80.91,1.84,2.27,42099500
712,3/20/2015,83.8,82.75,1.05,1.27,44466300
713,3/23/2015,84.43,83.8,0.63,0.75,27357300
714,3/24/2015,85.31,84.43,0.88,1.04,32576500
715,3/25/2015,82.92,85.31,-2.39,-2.8,37436100
716,3/26/2015,83.01,82.92,0.09,0.11,32794800
717,3/27/2015,83.3,83.01,0.29,0.35,18372600
718,3/30/2015,83.2,83.3,-0.1,-0.12,24527700
719,3/31/2015,82.22,83.2,-0.98,-1.18,19734300
720,4/1/2015,81.67,82.22,-0.55,-0.67,22058200
721,4/2/2015,81.56,81.67,-0.11,-0.13,19664100
722,4/6/2015,82.44,81.56,0.88,1.08,19062900
723,4/7/2015,82.32,82.44,-0.12,-0.15,17467000
724,4/8/2015,82.28,82.32,-0.04,-0.05,18966700
725,4/9/2015,82.17,82.28,-0.11,-0.13,15927300
726,4/10/2015,82.04,82.17,-0.13,-0.16,12529700
727,4/13/2015,83.01,82.04,0.97,1.18,26883100
728,4/14/2015,83.52,83.01,0.51,0.61,19634200
729,4/15/2015,82.71,83.52,-0.81,-0.97,22390900
730,4/16/2015,82.31,82.71,-0.4,-0.48,13769700
731,4/17/2015,80.78,82.31,-1.53,-1.86,24215000
732,4/20/2015,83.09,80.78,2.31,2.86,28796800
733,4/21/2015,83.62,83.09,0.53,0.64,27171900
734,4/22/2015,84.63,83.62,1.01,1.21,45548000
735,4/23/2015,82.41,84.63,-2.22,-2.62,73728100
736,4/24/2015,81.53,82.41,-0.88,-1.07,29660400
737,4/27/2015,81.91,81.53,0.38,0.47,25446000
738,4/28/2015,80.68,81.91,-1.23,-1.5,23775300
739,4/29/2015,80.47,80.68,-0.21,-0.26,26430300
740,4/30/2015,78.77,80.47,-1.7,-2.11,28999000
741,5/1/2015,78.99,78.77,0.22,0.28,24136400
742,5/4/2015,78.81,78.99,-0.18,-0.23,14692000
743,5/5/2015,77.56,78.81,-1.25,-1.59,22311300
744,5/6/2015,78.1,77.56,0.54,0.7,28663000
745,5/7/2015,78.43,78.1,0.33,0.42,19749400
746,5/8/2015,78.51,78.43,0.08,0.1,19943600
747,5/11/2015,78.01,78.51,-0.5,-0.64,18874100
748,5/12/2015,77.46,78.01,-0.55,-0.71,21285300
749,5/13/2015,78.44,77.46,0.98,1.27,21512300
750,5/14/2015,81.37,78.44,2.93,3.74,49438000
751,5/15/2015,80.42,81.37,-0.95,-1.17,27069900
752,5/18/2015,80.88,80.42,0.46,0.57,21613700
753,5/19/2015,80.63,80.88,-0.25,-0.31,17955400
754,5/20/2015,80.55,80.63,-0.08,-0.1,23056900
755,5/21/2015,80.48,80.55,-0.07,-0.09,13402700
756,5/22/2015,80.54,80.48,0.06,0.07,19567900
757,5/26/2015,79.33,80.54,-1.21,-1.5,16321300
758,5/27/2015,80.55,79.33,1.22,1.54,14160900
759,5/28/2015,80.15,80.55,-0.4,-0.5,11982000
760,5/29/2015,79.19,80.15,-0.96,-1.2,16134600
761,6/1/2015,80.29,79.19,1.1,1.39,18119000
762,6/2/2015,80.44,80.29,0.15,0.19,18923300
763,6/3/2015,82.44,80.44,2,2.49,31775000
764,6/4/2015,82.05,82.44,-0.39,-0.47,20863900
765,6/5/2015,82.14,82.05,0.09,0.11,16143100
766,6/8/2015,80.67,82.14,-1.47,-1.79,16915500
767,6/9/2015,80.67,80.67,0,0,16497500
768,6/10/2015,82.16,80.67,1.49,1.85,21531200
769,6/11/2015,81.83,82.16,-0.33,-0.4,18656800
770,6/12/2015,81.53,81.83,-0.3,-0.37,11417900
771,6/15/2015,80.71,81.53,-0.82,-1.01,18805100
772,6/16/2015,81.06,80.71,0.35,0.43,13693700
773,6/17/2015,81.79,81.06,0.73,0.9,18350300
774,6/18/2015,82.91,81.79,1.12,1.37,26782600
775,6/19/2015,82.51,82.91,-0.4,-0.48,23353200
776,6/22/2015,84.74,82.51,2.23,2.7,29383100
777,6/23/2015,87.88,84.74,3.14,3.71,50667900
778,6/24/2015,88.86,87.88,0.98,1.12,41370200
779,6/25/2015,87.98,88.86,-0.88,-0.99,27302000
780,6/26/2015,88.01,87.98,0.03,0.03,38214600
781,6/29/2015,85.8,88.01,-2.21,-2.51,35957900
782,6/30/2015,85.77,85.8,-0.03,-0.03,23016500
783,7/1/2015,86.91,85.77,1.14,1.33,25260000
784,7/2/2015,87.29,86.91,0.38,0.44,16908800
785,7/6/2015,87.55,87.29,0.26,0.3,24635900
786,7/7/2015,87.22,87.55,-0.33,-0.38,33059900
787,7/8/2015,85.65,87.22,-1.57,-1.8,24399300
788,7/9/2015,85.88,85.65,0.23,0.27,23307400
789,7/10/2015,87.95,85.88,2.07,2.41,23245900
790,7/13/2015,90.1,87.95,2.15,2.44,29976700
791,7/14/2015,89.68,90.1,-0.42,-0.47,26627800
792,7/15/2015,89.76,89.68,0.08,0.09,30886600
793,7/16/2015,90.85,89.76,1.09,1.21,21804100
794,7/17/2015,94.97,90.85,4.12,4.53,54001600
795,7/20/2015,97.91,94.97,2.94,3.1,54860500
796,7/21/2015,98.39,97.91,0.48,0.49,39453300
797,7/22/2015,97.04,98.39,-1.35,-1.37,28299500
798,7/23/2015,95.44,97.04,-1.6,-1.65,29418800
799,7/24/2015,96.95,95.44,1.51,1.58,33444900
800,7/27/2015,94.17,96.95,-2.78,-2.87,38585400
801,7/28/2015,95.29,94.17,1.12,1.19,35236000
802,7/29/2015,96.99,95.29,1.7,1.78,64648300
803,7/30/2015,95.21,96.99,-1.78,-1.84,86211300
804,7/31/2015,94.01,95.21,-1.2,-1.26,46509000
805,8/3/2015,94.14,94.01,0.13,0.14,29343100
806,8/4/2015,94.06,94.14,-0.08,-0.08,20136000
807,8/5/2015,96.44,94.06,2.38,2.53,29813200
808,8/6/2015,95.12,96.44,-1.32,-1.37,42271300
809,8/7/2015,94.3,95.12,-0.82,-0.86,23199100
810,8/10/2015,94.15,94.3,-0.15,-0.16,21624200
811,8/11/2015,93.62,94.15,-0.53,-0.56,22491000
812,8/12/2015,94.19,93.62,0.57,0.61,27050500
813,8/13/2015,93.43,94.19,-0.76,-0.81,17451800
814,8/14/2015,94.42,93.43,0.99,1.06,15929700
815,8/17/2015,93.93,94.42,-0.49,-0.52,18313500
816,8/18/2015,95.17,93.93,1.24,1.32,22278800
817,8/19/2015,95.31,95.17,0.14,0.15,23251300
818,8/20/2015,90.56,95.31,-4.75,-4.98,44598200
819,8/21/2015,86.06,90.56,-4.5,-4.97,62778700
820,8/24/2015,82.09,86.06,-3.97,-4.61,83710700
821,8/25/2015,83,82.09,0.91,1.11,52021200
822,8/26/2015,87.19,83,4.19,5.05,45124300
823,8/27/2015,89.73,87.19,2.54,2.91,42431400
824,8/28/2015,91.01,89.73,1.28,1.43,33215900
825,8/31/2015,89.43,91.01,-1.58,-1.74,32850700
826,9/1/2015,87.23,89.43,-2.2,-2.46,36097400
827,9/2/2015,89.89,87.23,2.66,3.05,27190500
828,9/3/2015,88.15,89.89,-1.74,-1.94,27048200
829,9/4/2015,88.26,88.15,0.11,0.12,27328700
830,9/8/2015,89.53,88.26,1.27,1.44,27012500
831,9/9/2015,90.44,89.53,0.91,1.02,32551100
832,9/10/2015,91.98,90.44,1.54,1.7,26437400
833,9/11/2015,92.05,91.98,0.07,0.08,21185000
834,9/14/2015,92.31,92.05,0.26,0.28,20127900
835,9/15/2015,92.9,92.31,0.59,0.64,18859400
836,9/16/2015,93.45,92.9,0.55,0.59,16321200
837,9/17/2015,94.34,93.45,0.89,0.95,27841800
838,9/18/2015,94.4,94.34,0.06,0.06,62300000
839,9/21/2015,95.55,94.4,1.15,1.22,28790000
840,9/22/2015,92.96,95.55,-2.59,-2.71,36888900
841,9/23/2015,93.97,92.96,1.01,1.09,21701400
842,9/24/2015,94.41,93.97,0.44,0.47,29106000
843,9/25/2015,92.77,94.41,-1.64,-1.74,28961600
844,9/28/2015,89.21,92.77,-3.56,-3.84,41199900
845,9/29/2015,86.67,89.21,-2.54,-2.85,42281800
846,9/30/2015,89.9,86.67,3.23,3.73,36169100
847,10/1/2015,90.95,89.9,1.05,1.17,29283700
848,10/2/2015,92.07,90.95,1.12,1.23,37881700
849,10/5/2015,94.01,92.07,1.94,2.11,27292500
850,10/6/2015,92.8,94.01,-1.21,-1.29,22172800
851,10/7/2015,92.4,92.8,-0.4,-0.43,24129300
852,10/8/2015,92.47,92.4,0.07,0.08,27290500
853,10/9/2015,93.24,92.47,0.77,0.83,20012900
854,10/12/2015,94.26,93.24,1.02,1.09,18449600
855,10/13/2015,94.12,94.26,-0.14,-0.15,19480300
856,10/14/2015,94.07,94.12,-0.05,-0.05,19253400
857,10/15/2015,95.96,94.07,1.89,2.01,27557500
858,10/16/2015,97.54,95.96,1.58,1.65,25412900
859,10/19/2015,98.47,97.54,0.93,0.95,23729900
860,10/20/2015,97,98.47,-1.47,-1.49,30881800
861,10/21/2015,97.11,97,0.11,0.11,21917800
862,10/22/2015,99.67,97.11,2.56,2.64,26392100
863,10/23/2015,102.19,99.67,2.52,2.53,42809700
864,10/26/2015,103.77,102.19,1.58,1.55,25961200
865,10/27/2015,103.7,103.77,-0.07,-0.07,23795500
866,10/28/2015,104.2,103.7,0.5,0.48,24081500
867,10/29/2015,104.88,104.2,0.68,0.65,20316700
868,10/30/2015,101.97,104.88,-2.91,-2.77,33487100
869,11/2/2015,103.31,101.97,1.34,1.31,24003900
870,11/3/2015,102.58,103.31,-0.73,-0.71,21242300
871,11/4/2015,103.94,102.58,1.36,1.33,43469300
872,11/5/2015,108.76,103.94,4.82,4.64,63232900
873,11/6/2015,107.1,108.76,-1.66,-1.53,35084300
874,11/9/2015,106.49,107.1,-0.61,-0.57,26383500
875,11/10/2015,107.91,106.49,1.42,1.33,25031700
876,11/11/2015,109.01,107.91,1.1,1.02,25057100
877,11/12/2015,108.02,109.01,-0.99,-0.91,20924700
878,11/13/2015,103.95,108.02,-4.07,-3.77,30278400
879,11/16/2015,104.04,103.95,0.09,0.09,49309200
880,11/17/2015,105.13,104.04,1.09,1.05,26807200
881,11/18/2015,107.77,105.13,2.64,2.51,23836500
882,11/19/2015,106.26,107.77,-1.51,-1.4,25520600
883,11/20/2015,107.32,106.26,1.06,1,22129600
884,11/23/2015,106.95,107.32,-0.37,-0.34,19897200
885,11/24/2015,105.74,106.95,-1.21,-1.13,23577300
886,11/25/2015,105.41,105.74,-0.33,-0.31,15150800
887,11/27/2015,105.45,105.41,0.04,0.04,5913100
888,11/30/2015,104.24,105.45,-1.21,-1.15,20383200
889,12/1/2015,107.12,104.24,2.88,2.76,22781900
890,12/2/2015,106.07,107.12,-1.05,-0.98,24429100
891,12/3/2015,104.38,106.07,-1.69,-1.59,23236500
892,12/4/2015,106.18,104.38,1.8,1.72,21224700
893,12/7/2015,105.61,106.18,-0.57,-0.54,15474900
894,12/8/2015,106.49,105.61,0.88,0.83,20401800
895,12/9/2015,104.6,106.49,-1.89,-1.77,23517300
896,12/10/2015,105.42,104.6,0.82,0.78,17454300
897,12/11/2015,102.12,105.42,-3.3,-3.13,26427700
898,12/14/2015,104.66,102.12,2.54,2.49,24648100
899,12/15/2015,104.55,104.66,-0.11,-0.11,21764300
900,12/16/2015,106.79,104.55,2.24,2.14,22680500
901,12/17/2015,106.22,106.79,-0.57,-0.53,21675700
902,12/18/2015,104.04,106.22,-2.18,-2.05,35994200
903,12/21/2015,104.77,104.04,0.73,0.7,16138800
904,12/22/2015,105.51,104.77,0.74,0.71,14597100
905,12/23/2015,104.63,105.51,-0.88,-0.83,19599700
906,12/24/2015,105.02,104.63,0.39,0.37,6501800
907,12/28/2015,105.93,105.02,0.91,0.87,13069700
908,12/29/2015,107.26,105.93,1.33,1.26,17179900
909,12/30/2015,106.22,107.26,-1.04,-0.97,13115000
910,12/31/2015,104.66,106.22,-1.56,-1.47,18391100
911,1/4/2016,102.22,104.66,-2.44,-2.33,37912400
912,1/5/2016,102.73,102.22,0.51,0.5,23258200
913,1/6/2016,102.97,102.73,0.24,0.23,25096200
914,1/7/2016,97.92,102.97,-5.05,-4.9,45172900
915,1/8/2016,97.33,97.92,-0.59,-0.6,35402300
916,1/11/2016,97.51,97.33,0.18,0.18,29932400
917,1/12/2016,99.37,97.51,1.86,1.91,28395400
918,1/13/2016,95.44,99.37,-3.93,-3.95,33410600
919,1/14/2016,98.37,95.44,2.93,3.07,48658600
920,1/15/2016,94.97,98.37,-3.4,-3.46,46132800
921,1/19/2016,95.26,94.97,0.29,0.31,30998300
922,1/20/2016,94.35,95.26,-0.91,-0.96,59051400
923,1/21/2016,94.16,94.35,-0.19,-0.2,30518900
924,1/22/2016,97.94,94.16,3.78,4.01,30495400
925,1/25/2016,97.01,97.94,-0.93,-0.95,32482000
926,1/26/2016,97.34,97.01,0.33,0.34,26877100
927,1/27/2016,94.45,97.34,-2.89,-2.97,58699400
928,1/28/2016,109.11,94.45,14.66,15.52,107475300
929,1/29/2016,112.21,109.11,3.1,2.84,62739500
930,2/1/2016,115.09,112.21,2.88,2.57,46132700
931,2/2/2016,114.61,115.09,-0.48,-0.42,59778600
932,2/3/2016,112.69,114.61,-1.92,-1.68,56919300
933,2/4/2016,110.49,112.69,-2.2,-1.95,38890200
934,2/5/2016,104.07,110.49,-6.42,-5.81,76894700
935,2/8/2016,99.75,104.07,-4.32,-4.15,71229700
936,2/9/2016,99.54,99.75,-0.21,-0.21,62709000
937,2/10/2016,101,99.54,1.46,1.47,45179400
938,2/11/2016,101.91,101,0.91,0.9,43670600
939,2/12/2016,102.01,101.91,0.1,0.1,36176800
940,2/16/2016,101.61,102.01,-0.4,-0.39,45687200
941,2/17/2016,105.2,101.61,3.59,3.53,44073400
942,2/18/2016,103.47,105.2,-1.73,-1.64,29593500
943,2/19/2016,104.57,103.47,1.1,1.06,32404500
944,2/22/2016,107.16,104.57,2.59,2.48,35709700
945,2/23/2016,105.46,107.16,-1.7,-1.59,25319300
946,2/24/2016,106.88,105.46,1.42,1.35,34412400
947,2/25/2016,108.07,106.88,1.19,1.11,29906300
948,2/26/2016,107.92,108.07,-0.15,-0.14,26686200
949,2/29/2016,106.92,107.92,-1,-0.93,32779000
950,3/1/2016,109.82,106.92,2.9,2.71,26817300
951,3/2/2016,109.95,109.82,0.13,0.12,25670200
952,3/3/2016,109.58,109.95,-0.37,-0.34,21353100
953,3/4/2016,108.39,109.58,-1.19,-1.09,24938900
954,3/7/2016,105.73,108.39,-2.66,-2.45,31436400
955,3/8/2016,105.93,105.73,0.2,0.19,25617000
956,3/9/2016,107.51,105.93,1.58,1.49,20493300
957,3/10/2016,107.32,107.51,-0.19,-0.18,24854300
958,3/11/2016,109.41,107.32,2.09,1.95,20697600
959,3/14/2016,109.89,109.41,0.48,0.44,17249400
960,3/15/2016,110.67,109.89,0.78,0.71,17618500
961,3/16/2016,112.18,110.67,1.51,1.36,24744800
962,3/17/2016,111.02,112.18,-1.16,-1.03,24241200
963,3/18/2016,111.45,111.02,0.43,0.39,36256900
964,3/21/2016,111.85,111.45,0.4,0.36,18448000
965,3/22/2016,112.25,111.85,0.4,0.36,19001100
966,3/23/2016,112.54,112.25,0.29,0.26,18562000
967,3/24/2016,113.05,112.54,0.51,0.45,17839100
968,3/28/2016,113.69,113.05,0.64,0.57,21351800
969,3/29/2016,116.14,113.69,2.45,2.15,29825300
970,3/30/2016,114.7,116.14,-1.44,-1.24,33235200
971,3/31/2016,114.1,114.7,-0.6,-0.52,21207500
972,4/1/2016,116.06,114.1,1.96,1.72,24760500
973,4/4/2016,112.55,116.06,-3.51,-3.02,48487900
974,4/5/2016,112.22,112.55,-0.33,-0.29,22962400
975,4/6/2016,113.71,112.22,1.49,1.33,20814600
976,4/7/2016,113.64,113.71,-0.07,-0.06,20714500
977,4/8/2016,110.63,113.64,-3.01,-2.65,48497800
978,4/11/2016,108.99,110.63,-1.64,-1.48,39762300
979,4/12/2016,110.61,108.99,1.62,1.49,26248100
980,4/13/2016,110.51,110.61,-0.1,-0.09,88227400
981,4/14/2016,110.84,110.51,0.33,0.3,28473300
982,4/15/2016,109.64,110.84,-1.2,-1.08,20922800
983,4/18/2016,110.45,109.64,0.81,0.74,21167200
984,4/19/2016,112.29,110.45,1.84,1.67,30210500
985,4/20/2016,112.42,112.29,0.13,0.12,21027900
986,4/21/2016,113.44,112.42,1.02,0.91,20875200
987,4/22/2016,110.56,113.44,-2.88,-2.54,38458200
988,4/25/2016,110.1,110.56,-0.46,-0.42,21017900
989,4/26/2016,108.76,110.1,-1.34,-1.22,22521500
990,4/27/2016,108.89,108.76,0.13,0.12,52213100
991,4/28/2016,116.73,108.89,7.84,7.2,87110100
992,4/29/2016,117.58,116.73,0.85,0.73,37140600
993,5/2/2016,118.57,117.58,0.99,0.84,28095200
994,5/3/2016,117.43,118.57,-1.14,-0.96,24117500
995,5/4/2016,118.06,117.43,0.63,0.54,23448400
996,5/5/2016,117.81,118.06,-0.25,-0.21,22056700
997,5/6/2016,119.49,117.81,1.68,1.43,26395600
998,5/9/2016,119.24,119.49,-0.25,-0.21,21138100
999,5/10/2016,120.5,119.24,1.26,1.06,23220000
1000,5/11/2016,119.52,120.5,-0.98,-0.81,22038400
1001,5/12/2016,120.28,119.52,0.76,0.64,22035500
1002,5/13/2016,119.81,120.28,-0.47,-0.39,18124300
1003,5/16/2016,118.67,119.81,-1.14,-0.95,31247800
1004,5/17/2016,117.35,118.67,-1.32,-1.11,21328600
